Country Name,Country Code,Series Name,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Lao PDR,LAO,Control of Corruption: Estimate,-0.940677524,-0.853773773,-0.944427311,-0.986850142,-0.966396511,-0.997348785,-1.076882839,-1.083155751,-1.055114388,-0.965779245,-0.973836362
Lao PDR,LAO,Government Effectiveness: Estimate,-0.735925436,-0.416736543,-0.554749191,-0.432250291,-0.416755855,-0.723394215,-0.816677272,-0.73933655,-0.616476834,-0.597129583,-0.643278599
Lao PDR,LAO,Political Stability and Absence of Violence/Terrorism: Estimate,0.0674439,0.498692989,0.538871527,0.524906516,0.394012779,0.407969743,0.530352235,0.693948686,0.712538421,0.789451361,0.814461768
Lao PDR,LAO,Regulatory Quality: Estimate,-0.85806942,-0.880769193,-0.845904052,-0.756473005,-0.749761283,-0.824817896,-0.756039798,-0.840734363,-0.90892607,-0.987142563,-0.927797914
Lao PDR,LAO,Rule of Law: Estimate,-0.803551853,-0.755931556,-0.818589389,-0.811208487,-0.901961684,-0.863126993,-0.968784988,-0.882887125,-0.663916767,-0.804427981,-0.832905531
Lao PDR,LAO,Voice and Accountability: Estimate,-1.649641037,-1.733457088,-1.753560424,-1.759354949,-1.751584888,-1.750085473,-1.815678239,-1.792704105,-1.678312302,-1.65810883,-1.632254362
Latvia,LVA,Control of Corruption: Estimate,0.321280241,0.409777433,0.434054464,0.395586461,0.500998259,0.29723978,0.480458021,0.693109572,0.720612168,0.693807185,0.698113978
Latvia,LVA,Government Effectiveness: Estimate,0.879350841,0.950847924,1.053409934,0.965538025,0.865553975,1.000285029,1.065746903,0.838092744,0.832942486,0.691537678,0.696560979
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Estimate,0.593635261,0.487268358,0.43631041,0.467219561,0.45295468,0.395444006,0.426870435,0.462181747,0.673440218,0.486409128,0.591089129
Latvia,LVA,Regulatory Quality: Estimate,1.037102938,1.166745305,1.074820042,1.068692565,1.144818783,1.134443521,1.182479143,1.180404305,1.216103435,1.170886755,1.172222614
Latvia,LVA,Rule of Law: Estimate,0.762152135,0.870915234,0.766673684,0.927819967,0.900835395,0.923180342,0.979084551,0.922136366,0.949516475,0.921031415,1.039860964
Latvia,LVA,Voice and Accountability: Estimate,0.770385981,0.849420309,0.84657979,0.842499852,0.797488391,0.792210937,0.855535626,0.868685663,0.89630264,0.937443793,0.993027687
Lebanon,LBN,Control of Corruption: Estimate,-0.9246068,-1.042650342,-0.90191257,-0.990380108,-1.028187871,-1.132961154,-1.169052362,-1.179520607,-1.248533964,-1.127301574,-1.227062464
Lebanon,LBN,Government Effectiveness: Estimate,-0.307863891,-0.256652057,-0.401572138,-0.48321256,-0.460771948,-0.673804283,-0.809089601,-1.205427647,-1.312259436,-1.459290028,-1.58038187
Lebanon,LBN,Political Stability and Absence of Violence/Terrorism: Estimate,-1.690353394,-1.697941303,-1.698364496,-1.615684032,-1.622227669,-1.621600509,-1.672357082,-1.621175408,-1.482004881,-1.422575474,-1.519039154
Lebanon,LBN,Regulatory Quality: Estimate,-0.080781765,-0.295429081,-0.365562856,-0.416773975,-0.378620535,-0.454621404,-0.532850027,-0.768814564,-0.905129552,-1.132511377,-1.014461637
Lebanon,LBN,Rule of Law: Estimate,-0.731825531,-0.721162438,-0.807239652,-0.810822368,-0.810203075,-0.782591283,-0.852763474,-0.905838549,-1.09179306,-1.103063464,-1.165075183
Lebanon,LBN,Voice and Accountability: Estimate,-0.405027211,-0.420372486,-0.462583661,-0.519748092,-0.576072156,-0.514117658,-0.515947342,-0.55613327,-0.628039598,-0.630629957,-0.654260397
Lesotho,LSO,Control of Corruption: Estimate,0.279383391,0.199570894,0.023326905,-0.05242788,-0.059058353,-0.137125388,-0.122618347,-0.141021639,-0.345277399,-0.36864084,-0.509478509
Lesotho,LSO,Government Effectiveness: Estimate,-0.457246333,-0.595968306,-0.757916868,-0.87870276,-0.924170434,-0.922583103,-0.90253377,-0.978631914,-0.947156668,-0.887993336,-0.953606308
Lesotho,LSO,Political Stability and Absence of Violence/Terrorism: Estimate,0.338074297,-0.332812041,-0.318707615,-0.244855866,-0.194124818,-0.188606411,-0.427980334,-0.253512949,-0.213224933,-0.292736918,-0.305760801
Lesotho,LSO,Regulatory Quality: Estimate,-0.37577191,-0.444160998,-0.462051779,-0.459403545,-0.384048194,-0.555366874,-0.607284188,-0.669014096,-0.757836819,-0.615311503,-0.590149462
Lesotho,LSO,Rule of Law: Estimate,-0.20341672,-0.209705591,-0.194238901,-0.186329171,-0.300513446,-0.366341025,-0.426953673,-0.487898558,-0.43136242,-0.47329405,-0.480017185
Lesotho,LSO,Voice and Accountability: Estimate,0.120252632,0.161943823,0.114712432,-0.013064746,-0.005002256,0.012948164,-0.010416478,-0.001744201,-0.014885884,0.050187513,0.029938033
Liberia,LBR,Control of Corruption: Estimate,-0.718398809,-0.779788852,-0.667323768,-0.743276775,-0.687090397,-0.87186873,-0.917654991,-0.904334426,-0.937883019,-0.925476372,-0.888349295
Liberia,LBR,Government Effectiveness: Estimate,-1.364634275,-1.338082314,-1.373589516,-1.316637754,-1.364268661,-1.323207617,-1.394974947,-1.459123373,-1.409943223,-1.431079865,-1.355364323
Liberia,LBR,Political Stability and Absence of Violence/Terrorism: Estimate,-0.475507081,-0.615449607,-0.817833304,-0.441768199,-0.319722712,-0.204105362,-0.341008902,-0.309115261,-0.28600347,-0.26727125,-0.11620944
Liberia,LBR,Regulatory Quality: Estimate,-0.923242867,-0.880495667,-0.904000461,-0.976915777,-0.980787039,-0.989606023,-1.008153439,-1.038943887,-0.963078558,-0.980886161,-0.923699856
Liberia,LBR,Rule of Law: Estimate,-0.882252216,-0.803825915,-0.87683928,-0.967119813,-0.969253302,-1.001640439,-1.004605889,-1.034794569,-0.942662179,-0.915926635,-1.031630754
Liberia,LBR,Voice and Accountability: Estimate,-0.387397349,-0.276532948,-0.230625436,-0.106623389,0.040622782,-0.027903808,-0.075791419,-0.074800827,-0.022379944,-0.002153439,0.053893935
Libya,LBY,Control of Corruption: Estimate,-1.440853715,-1.52144289,-1.578502893,-1.578543305,-1.558173299,-1.530271649,-1.574897766,-1.583548188,-1.584979653,-1.526298285,-1.525018811
Libya,LBY,Government Effectiveness: Estimate,-1.318309426,-1.518478036,-1.494342923,-1.753514767,-1.605536342,-1.685257792,-1.774211407,-1.85938096,-1.748114944,-1.755771637,-1.635889053
Libya,LBY,Political Stability and Absence of Violence/Terrorism: Estimate,-1.844076514,-2.353407145,-2.189651251,-2.274737835,-2.353576183,-2.435115814,-2.56589818,-2.462357283,-2.308474064,-2.193701744,-2.16801548
Libya,LBY,Regulatory Quality: Estimate,-1.745176792,-2.09778738,-2.248596668,-2.21544075,-2.147807598,-2.215218067,-2.30232048,-2.221005201,-1.967465401,-2.089348078,-1.945918322
Libya,LBY,Rule of Law: Estimate,-1.261149287,-1.389941573,-1.522497296,-1.697888374,-1.683993101,-1.6911062,-1.763496041,-1.882964015,-1.803679466,-1.801422954,-1.769776106
Libya,LBY,Voice and Accountability: Estimate,-0.971674502,-1.11215961,-1.340063334,-1.42863059,-1.442273617,-1.53389287,-1.476872325,-1.361994028,-1.454717755,-1.381293297,-1.391116977
Liechtenstein,LIE,Control of Corruption: Estimate,1.834106445,2.077594519,2.010734081,1.983347416,1.998275518,1.95875442,1.920955062,1.959190845,1.665740252,1.714888096,1.710172415
Liechtenstein,LIE,Government Effectiveness: Estimate,1.746919274,1.698937416,1.652573943,1.662661791,1.718034625,1.688940048,1.650312543,1.761576295,1.464753628,1.487781048,1.627819538
Liechtenstein,LIE,Political Stability and Absence of Violence/Terrorism: Estimate,1.397171617,1.458861828,1.437775135,1.453269958,1.459084868,1.453831673,1.597649813,1.669218183,1.595684648,1.642753005,1.61275816
Liechtenstein,LIE,Regulatory Quality: Estimate,1.571822166,1.422946215,1.376436114,1.360561728,1.485092521,1.522567987,1.529857516,1.620551705,1.528091311,1.629348516,1.621230841
Liechtenstein,LIE,Rule of Law: Estimate,1.577552795,1.739860773,1.64626503,1.646602869,1.634370446,1.634673119,1.636428595,1.715702534,1.704260707,1.71995604,1.712673545
Liechtenstein,LIE,Voice and Accountability: Estimate,1.486966491,1.395746112,1.387830138,1.251018167,1.27967453,1.29767561,1.228618026,1.260391831,1.329798102,1.377418518,1.403935194
Lithuania,LTU,Control of Corruption: Estimate,0.418842435,0.553396463,0.582566559,0.676383555,0.518651903,0.466041952,0.666305542,0.778560698,0.824572265,0.746974111,0.78154552
Lithuania,LTU,Government Effectiveness: Estimate,0.82589978,0.977036238,1.150467277,1.032859445,0.929402828,1.031447411,1.007666111,1.014909744,1.017449498,0.993961573,1.050121188
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Estimate,0.964532316,0.742136419,0.749750257,0.814721227,0.765565991,0.729236841,0.770623565,0.92147696,0.809846818,0.653032541,0.742111504
Lithuania,LTU,Regulatory Quality: Estimate,1.147009254,1.188768387,1.263809323,1.124584794,1.146234751,1.093714833,1.146624088,1.080174565,1.270186067,1.298881292,1.33804214
Lithuania,LTU,Rule of Law: Estimate,0.82999891,0.937465847,0.978209198,0.996741414,0.961514294,0.923098207,0.985989809,0.948482454,1.074646473,1.060332298,1.267196178
Lithuania,LTU,Voice and Accountability: Estimate,0.940006256,0.961604714,0.973996103,1.000213504,0.986630261,0.901560366,0.994787633,1.004180908,1.030336022,1.067785859,1.07111299
Luxembourg,LUX,Control of Corruption: Estimate,2.115706205,2.069159031,2.053510666,2.049894571,1.941121459,2.048039198,2.072476864,2.023699522,1.840929389,1.88359046,1.926659107
Luxembourg,LUX,Government Effectiveness: Estimate,1.622422099,1.647940159,1.692703009,1.655891657,1.645442963,1.73641336,1.695484519,1.792388916,1.677256942,1.772227883,1.9142133
Luxembourg,LUX,Political Stability and Absence of Violence/Terrorism: Estimate,1.335248113,1.378323793,1.426368237,1.403617144,1.312893629,1.347490549,1.333313584,1.212482333,1.194079518,1.064390063,1.054001689
Luxembourg,LUX,Regulatory Quality: Estimate,1.770977259,1.625041127,1.645575047,1.710010767,1.681957483,1.749134064,1.685110092,1.838177085,1.906693339,1.83396697,1.929063201
Luxembourg,LUX,Rule of Law: Estimate,1.807559133,1.901979804,1.838133812,1.719837427,1.699090481,1.767955899,1.74955821,1.735900402,1.747622013,1.768510461,1.752434731
Luxembourg,LUX,Voice and Accountability: Estimate,1.631031394,1.554585576,1.546966076,1.500755072,1.522245407,1.543236852,1.491864204,1.497463703,1.495576143,1.541474581,1.632662892
"Macao SAR, China",MAC,Control of Corruption: Estimate,0.546515465,0.843764782,0.569167733,0.793663919,0.594956994,0.674436092,0.664918542,0.768973529,0.815184593,0.868464589,0.849051774
"Macao SAR, China",MAC,Government Effectiveness: Estimate,1.058670878,1.46286869,1.41346395,1.14072907,1.33569026,1.157993197,1.125088573,1.074959755,1.083876252,1.105213404,1.089970469
"Macao SAR, China",MAC,Political Stability and Absence of Violence/Terrorism: Estimate,0.757722914,1.206168532,1.187453151,1.390567183,1.407130122,1.229801655,1.215421557,1.137552023,1.029021025,1.122702718,1.071053386
"Macao SAR, China",MAC,Regulatory Quality: Estimate,1.339520335,1.726156354,1.762847781,1.772146821,1.750831127,1.606424332,1.620742798,1.737213492,1.777810216,1.82458806,1.794257283
"Macao SAR, China",MAC,Rule of Law: Estimate,0.638206482,0.950352728,0.891232967,0.820777178,0.814161897,0.971355677,0.881643474,0.81148082,0.780341923,0.791236341,0.783238709
"Macao SAR, China",MAC,Voice and Accountability: Estimate,-0.267725646,-0.330587536,-0.067392632,-0.061399184,-0.054620568,-0.068448611,-0.32543385,-0.290419191,-0.53445822,-0.531183541,-0.509288549
Madagascar,MDG,Control of Corruption: Estimate,-0.76415801,-0.843135118,-0.880302072,-0.93498826,-1.074303746,-1.021064162,-1.05258441,-1.010506511,-0.953181684,-0.969914019,-1.000182152
Madagascar,MDG,Government Effectiveness: Estimate,-1.147482514,-1.322737694,-1.33208251,-1.228647351,-1.194515347,-1.21214354,-1.193396926,-1.053035736,-1.02791667,-0.972033024,-1.022776127
Madagascar,MDG,Political Stability and Absence of Violence/Terrorism: Estimate,-0.65999341,-0.557235837,-0.427762926,-0.294186473,-0.302837282,-0.578798413,-0.313957304,-0.509334743,-0.542262673,-0.480796605,-0.690745652
Madagascar,MDG,Regulatory Quality: Estimate,-0.65914011,-0.716764987,-0.809338331,-0.735103726,-0.736412764,-0.785894692,-0.78888917,-0.811572015,-0.836634576,-0.815499842,-0.799546599
Madagascar,MDG,Rule of Law: Estimate,-0.920765519,-0.736947298,-0.705094576,-0.831999183,-0.875741601,-0.836356044,-1.013498783,-0.879633844,-0.88559556,-0.950021684,-0.974946022
Madagascar,MDG,Voice and Accountability: Estimate,-0.76342839,-0.500259638,-0.380922139,-0.316786468,-0.345470965,-0.321546018,-0.235004053,-0.263206869,-0.279159993,-0.293677032,-0.31951648
Malawi,MWI,Control of Corruption: Estimate,-0.619961083,-0.761593223,-0.794206321,-0.784892559,-0.687570572,-0.765857875,-0.78355056,-0.39216423,-0.322536081,-0.60885191,-0.602811515
Malawi,MWI,Government Effectiveness: Estimate,-0.509584069,-0.657211363,-0.738582671,-0.795695961,-0.72533828,-0.801393151,-0.798645079,-0.818265617,-0.792490959,-0.853226066,-0.859506547
Malawi,MWI,Political Stability and Absence of Violence/Terrorism: Estimate,-0.205809802,0.081093207,0.034293275,-0.116127513,-0.249828175,-0.431215286,-0.286819607,-0.118886553,-0.10926304,-0.157983273,-0.235615641
Malawi,MWI,Regulatory Quality: Estimate,-0.679982603,-0.819636703,-0.865665615,-0.881440103,-0.79025799,-0.723060787,-0.749148667,-0.785046399,-0.801559806,-0.739736259,-0.772310615
Malawi,MWI,Rule of Law: Estimate,-0.162676722,-0.288955629,-0.329328477,-0.395066828,-0.394054115,-0.405365646,-0.342049658,-0.277480274,-0.248572364,-0.221973345,-0.15549551
Malawi,MWI,Voice and Accountability: Estimate,-0.178823113,-0.064276397,-0.004240288,-0.030431723,-0.031144401,-0.076184846,-0.11001724,0.002628359,0.069476746,0.062155295,0.075614944
Malaysia,MYS,Control of Corruption: Estimate,0.333269119,0.396519065,0.18163617,0.02742465,-0.006094724,0.299851537,0.232962102,0.228581384,0.146233186,0.248940766,0.295621365
Malaysia,MYS,Government Effectiveness: Estimate,0.993431926,1.145935416,0.917085171,0.817718744,0.777732432,1.053889871,0.967774987,1.022258878,0.952433527,0.992667615,0.875369668
Malaysia,MYS,Political Stability and Absence of Violence/Terrorism: Estimate,0.051791593,0.266619146,0.253947318,0.129485935,0.111209631,0.248113677,0.146480128,0.125864699,0.059556548,0.163117811,0.168514699
Malaysia,MYS,Regulatory Quality: Estimate,0.567808211,0.799231291,0.704775095,0.663995385,0.671388507,0.575907409,0.547572374,0.66661346,0.714465439,0.64400661,0.660894275
Malaysia,MYS,Rule of Law: Estimate,0.341337562,0.524089754,0.402504027,0.387877882,0.388218403,0.529206157,0.491569161,0.573119819,0.532065809,0.561419249,0.571915448
Malaysia,MYS,Voice and Accountability: Estimate,-0.339791119,-0.360449195,-0.391403198,-0.416713893,-0.398660809,-0.09950076,-0.047705479,-0.154460147,-0.164951831,0.000423186,0.087619409
Maldives,MDV,Control of Corruption: Estimate,-0.711625934,-0.316432625,-0.423619926,-0.586512804,-0.739739716,-0.831085265,-0.223864496,-0.285472602,-0.314849913,-0.332713664,-0.396943331
Maldives,MDV,Government Effectiveness: Estimate,-0.236842096,-0.230356604,-0.230045378,-0.178161249,-0.394718468,-0.475938469,-0.175836548,-0.091672421,0.438512802,-0.10756515,-0.127973482
Maldives,MDV,Political Stability and Absence of Violence/Terrorism: Estimate,0.125037372,0.679096162,0.411403716,0.408033192,0.224531978,0.08307872,0.027658289,0.363029808,0.5347597,0.645002782,0.530120909
Maldives,MDV,Regulatory Quality: Estimate,-0.457175404,-0.374468446,-0.432607949,-0.495872647,-0.440038592,-0.531163573,-0.551773667,-0.588554084,-0.613875866,-0.657294631,-0.67203939
Maldives,MDV,Rule of Law: Estimate,-0.724131703,-0.489391774,-0.560627103,-0.324536771,-0.573328018,-0.538557231,-0.382373005,-0.239435226,-0.114723898,0.044250261,-0.078601524
Maldives,MDV,Voice and Accountability: Estimate,-0.446088761,-0.354872793,-0.500417888,-0.710969508,-0.719831884,-0.654160142,-0.452074975,-0.302701384,-0.211804971,-0.205017865,-0.137529925
Mali,MLI,Control of Corruption: Estimate,-0.792306602,-0.75121516,-0.704493344,-0.677658141,-0.665663719,-0.711823046,-0.704530776,-0.800912976,-0.887136936,-0.844119906,-0.861831546
Mali,MLI,Government Effectiveness: Estimate,-0.899786651,-1.085515618,-0.960362554,-1.027623773,-0.964268267,-1.026130795,-1.099182963,-1.186405301,-1.251463652,-1.148953199,-1.138598084
Mali,MLI,Political Stability and Absence of Violence/Terrorism: Estimate,-1.722162127,-1.713988781,-1.682771206,-1.612848759,-1.903491735,-2.08457303,-2.214308739,-2.146352053,-2.33293581,-2.56074357,-2.729136229
Mali,MLI,Regulatory Quality: Estimate,-0.519340336,-0.633841455,-0.633086145,-0.639129579,-0.616693497,-0.600795805,-0.623046398,-0.673809767,-0.634793401,-0.634121776,-0.679561257
Mali,MLI,Rule of Law: Estimate,-0.747175038,-0.635233939,-0.751671791,-0.799188197,-0.79297471,-0.815612316,-0.864841282,-0.949093223,-0.919334114,-0.982342958,-0.977649748
Mali,MLI,Voice and Accountability: Estimate,-0.284561962,-0.161193147,-0.197768018,-0.182400823,-0.21217224,-0.327881008,-0.441769212,-0.760558069,-0.801511586,-0.920922577,-1.011747122
Malta,MLT,Control of Corruption: Estimate,0.976230741,0.846630216,0.864241838,0.683730662,0.703656733,0.547124088,0.209994376,0.342483103,0.292902559,0.238765001,0.109746583
Malta,MLT,Government Effectiveness: Estimate,1.251391411,1.023431659,0.818876863,0.920882404,0.968723774,0.930900931,0.824169159,0.994064867,0.85311687,0.80408448,0.397335052
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Estimate,1.042757869,1.125496984,1.05367744,1.066459775,1.238308907,1.271649122,1.013645053,0.998477995,0.887514472,0.911014318,0.858121693
Malta,MLT,Regulatory Quality: Estimate,1.290717721,1.078362703,1.153905511,1.143844724,1.271568894,1.327443004,0.938031852,1.210128903,0.801096201,0.674093783,0.687359095
Malta,MLT,Rule of Law: Estimate,1.325812697,1.191107273,1.106753349,0.968909025,1.112960815,1.019972324,0.9216308,0.88372612,0.835411549,0.785654843,0.702327609
Malta,MLT,Voice and Accountability: Estimate,1.156491995,1.184191346,1.202846885,1.196535826,1.171231389,1.101096392,1.080076218,1.118516684,1.070970774,1.080867171,0.913654506
Marshall Islands,MHL,Control of Corruption: Estimate,-0.000456766,-0.012629051,0.64955157,0.705651104,0.768536806,0.348575413,0.368371487,0.467278957,0.417653382,0.385714829,0.411750495
Marshall Islands,MHL,Government Effectiveness: Estimate,-1.69965601,-1.788628817,-0.31955722,-0.197998747,-0.178460643,-0.183238626,-0.167088673,0.113665514,0.022162912,0.226975664,0.069975346
Marshall Islands,MHL,Political Stability and Absence of Violence/Terrorism: Estimate,1.054114819,0.989585757,1.002985954,0.834963679,1.034587502,0.998790443,1.172306776,0.982413173,0.934174538,1.01592052,1.184979081
Marshall Islands,MHL,Regulatory Quality: Estimate,-1.114945292,-1.003489852,-0.98415184,-0.890493035,-0.941972315,-0.797005653,-0.726854742,-0.670987487,-0.648921907,-0.394462466,-0.422844559
Marshall Islands,MHL,Rule of Law: Estimate,0.243839219,-0.199341029,0.002225737,0.118992411,0.279402941,0.164092541,0.459464014,0.597279549,0.772542417,0.729849815,0.676997244
Marshall Islands,MHL,Voice and Accountability: Estimate,1.186987877,1.154844522,1.178809524,1.191363811,1.189785361,1.123257399,1.079463601,1.131075263,1.096525311,1.1057235,1.125557542
Mauritania,MRT,Control of Corruption: Estimate,-0.846973956,-0.932971299,-0.939602792,-0.762259603,-0.77320534,-0.812440693,-0.866159081,-0.815433323,-0.84248513,-0.790683806,-0.822652638
Mauritania,MRT,Government Effectiveness: Estimate,-0.994336724,-0.991944909,-1.067931294,-0.854348779,-0.803241432,-0.825453997,-0.609528899,-0.839177847,-0.776139319,-0.725075662,-0.763598621
Mauritania,MRT,Political Stability and Absence of Violence/Terrorism: Estimate,-1.014761448,-0.589508355,-0.635684848,-0.748691559,-0.629497766,-0.63238281,-0.562921166,-0.700949967,-0.555513859,-0.516949356,-0.503423989
Mauritania,MRT,Regulatory Quality: Estimate,-0.67119503,-0.832643926,-0.912680149,-0.788824499,-0.819411278,-0.865196943,-0.82778126,-0.894477546,-1.077205062,-1.062217236,-0.997108281
Mauritania,MRT,Rule of Law: Estimate,-1.008803606,-0.873123646,-0.891648173,-0.746190071,-0.61808157,-0.707436681,-0.608457327,-0.603924096,-0.68713975,-0.646437049,-0.639136493
Mauritania,MRT,Voice and Accountability: Estimate,-0.959503531,-0.895771265,-0.888364434,-0.774308801,-0.801470816,-0.868751645,-0.800471008,-0.827085018,-0.772235394,-0.73050791,-0.656128466
Mauritius,MUS,Control of Corruption: Estimate,0.251939684,0.317739755,0.223563492,0.106664188,0.15634796,0.1862856,0.21040377,0.44104737,0.44236815,0.420371741,0.45319736
Mauritius,MUS,Government Effectiveness: Estimate,0.91656673,1.15004468,1.126578569,1.019033909,0.959638119,0.894885838,0.86235702,0.853226721,0.813867688,0.766172588,0.710137606
Mauritius,MUS,Political Stability and Absence of Violence/Terrorism: Estimate,0.944801748,0.667965949,0.988632321,0.999218166,0.962365568,0.859585345,0.802008212,0.873045504,0.832595587,0.830023587,0.775418818
Mauritius,MUS,Regulatory Quality: Estimate,0.89288491,1.196946621,1.136690974,1.094851136,1.050101399,1.043949246,1.01627028,1.181130648,1.159215689,1.166106105,1.064478636
Mauritius,MUS,Rule of Law: Estimate,0.966415286,0.948849142,0.84355253,0.688062191,0.670067489,0.71027112,0.693044364,0.88686353,0.842696369,0.796292245,0.805268526
Mauritius,MUS,Voice and Accountability: Estimate,0.928622842,0.939608097,0.826196253,0.817911267,0.788255394,0.737608254,0.755454898,0.705348969,0.670713603,0.613581002,0.61570698
Mexico,MEX,Control of Corruption: Estimate,-0.591898561,-0.84301883,-0.888967395,-0.850662291,-0.952429533,-0.949163556,-0.917449772,-0.921630204,-1.020639896,-1.012086034,-1.020578742
Mexico,MEX,Government Effectiveness: Estimate,0.302350998,0.133970901,0.117517561,0.027610578,-0.065302551,-0.292850614,-0.306684852,-0.270338684,-0.343543798,-0.281723529,-0.198361441
Mexico,MEX,Political Stability and Absence of Violence/Terrorism: Estimate,-0.714223802,-0.853918791,-0.801780105,-0.633718133,-0.80641979,-0.67384702,-0.841869175,-0.791455746,-0.687615871,-0.689268112,-0.630761027
Mexico,MEX,Regulatory Quality: Estimate,0.418155193,0.359438211,0.276325017,0.199013442,0.182068795,0.084375463,0.012595196,-0.012910045,-0.251374453,-0.148309499,-0.171988308
Mexico,MEX,Rule of Law: Estimate,-0.549416423,-0.406688005,-0.454765856,-0.579800665,-0.584648728,-0.641221523,-0.657918453,-0.642182171,-0.807996511,-0.869425058,-0.806393921
Mexico,MEX,Voice and Accountability: Estimate,0.108349167,0.000275322,-0.075340435,-0.067450769,-0.089054845,-0.008684999,0.008570964,-0.027388219,-0.077413954,-0.119756743,-0.115086064
"Micronesia, Fed. Sts.",FSM,Control of Corruption: Estimate,-0.179501384,0.814282,0.678406954,0.705651104,0.768536806,0.672313213,0.710593283,0.874902904,0.563497782,0.483295739,0.783704281
"Micronesia, Fed. Sts.",FSM,Government Effectiveness: Estimate,-0.562601626,-0.507697582,-0.155896083,-0.044729531,0.397115678,0.163907796,0.096834414,0.357185036,0.304561198,0.379875273,0.23234731
"Micronesia, Fed. Sts.",FSM,Political Stability and Absence of Violence/Terrorism: Estimate,1.102858543,0.984550714,1.017171502,1.036456466,1.161634326,1.315352917,1.032756925,1.115463972,1.197937131,1.20921886,1.080778599
"Micronesia, Fed. Sts.",FSM,Regulatory Quality: Estimate,-0.944317877,-1.053829312,-0.998972118,-0.959161699,-0.994520307,-0.923807919,-0.902161479,-0.891345799,-0.711252928,-0.561271906,-0.580112159
"Micronesia, Fed. Sts.",FSM,Rule of Law: Estimate,0.120454177,-0.244081646,-0.283126622,-0.002584578,0.049692161,0.034677181,0.08163815,0.190418258,0.521661937,0.689653993,0.643969178
"Micronesia, Fed. Sts.",FSM,Voice and Accountability: Estimate,0.996571243,1.110956907,1.134717584,1.147500992,1.146063209,1.123257399,1.147691488,1.127165914,1.109664083,1.125030756,1.085135579
Moldova,MDA,Control of Corruption: Estimate,-0.753976941,-0.854309618,-0.94736445,-0.990662038,-0.834933341,-0.758018732,-0.650996447,-0.586998105,-0.469503224,-0.34223628,-0.280338466
Moldova,MDA,Government Effectiveness: Estimate,-0.40767017,-0.419933349,-0.721139073,-0.693787217,-0.577288508,-0.505967557,-0.441430509,-0.533600271,-0.437800527,-0.307596892,-0.164951995
Moldova,MDA,Political Stability and Absence of Violence/Terrorism: Estimate,0.000808572,-0.158987761,-0.32604599,-0.305498779,-0.314989209,-0.402167946,-0.387288392,-0.340111285,-0.205297247,-0.659070194,-0.683699608
Moldova,MDA,Regulatory Quality: Estimate,-0.085767806,0.014869669,-0.080935068,-0.133195177,-0.052342266,-0.032315399,-0.047521766,-0.010916068,0.003381098,0.101790711,0.105498053
Moldova,MDA,Rule of Law: Estimate,-0.370096445,-0.246212035,-0.383665979,-0.529219091,-0.45182839,-0.438802749,-0.458089918,-0.515005589,-0.357341021,-0.286401212,-0.152658582
Moldova,MDA,Voice and Accountability: Estimate,-0.072709411,0.009496387,0.019842664,-0.019514596,-0.025614822,-0.117281161,-0.105710231,-0.056292024,0.042042889,0.096594095,0.236791402
Mongolia,MNG,Control of Corruption: Estimate,-0.478146493,-0.472313285,-0.517774403,-0.509957373,-0.47592327,-0.449105561,-0.45575434,-0.494853646,-0.553672433,-0.561183453,-0.492604405
Mongolia,MNG,Government Effectiveness: Estimate,-0.539035797,-0.426087707,-0.448192269,-0.096011266,-0.278352559,-0.246418357,-0.234439388,-0.419692069,-0.515481353,-0.42492491,-0.471535772
Mongolia,MNG,Political Stability and Absence of Violence/Terrorism: Estimate,0.491320789,0.791901171,0.711831987,0.7876001,0.783372223,0.831260264,0.636750937,0.717836559,0.705918789,0.529954374,0.592669785
Mongolia,MNG,Regulatory Quality: Estimate,-0.332616419,-0.277615696,-0.368251026,-0.099387668,-0.128521845,0.008206715,-0.002527024,-0.108932532,-0.253772855,-0.270890504,-0.17553468
Mongolia,MNG,Rule of Law: Estimate,-0.362200379,-0.330989391,-0.38992542,-0.226335675,-0.316596985,-0.278612733,-0.258330107,-0.269424438,-0.250202864,-0.187781766,-0.184480712
Mongolia,MNG,Voice and Accountability: Estimate,0.108922057,0.241448745,0.270105839,0.332040817,0.292925477,0.243952364,0.321980536,0.374683976,0.311151236,0.264592379,0.250342101
Montenegro,MNE,Control of Corruption: Estimate,-0.287302703,-0.075530872,-0.123520963,-0.082080118,-0.084976211,-0.014757774,-0.030203432,-0.043737181,-0.04408969,-0.118748672,-0.079309873
Montenegro,MNE,Government Effectiveness: Estimate,0.153825387,0.293321192,0.166538343,0.135110006,0.171341285,0.090411633,0.106434405,-0.106665947,-0.030478891,-0.027476676,0.247063115
Montenegro,MNE,Political Stability and Absence of Violence/Terrorism: Estimate,0.504595459,0.219455272,0.136638209,0.268716216,-0.062577493,0.037695564,0.058068648,-0.061197139,-0.052444637,-0.140881479,0.069302291
Montenegro,MNE,Regulatory Quality: Estimate,0.093567498,0.175064266,0.226326779,0.234211266,0.323530018,0.391958714,0.394997239,0.42420873,0.420747459,0.543230414,0.374201149
